id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,direccion_ip_origen,geolocalizacion,IS_FRAUD
bffa3160-581,persona,56,ES,Bretaña,2040,2381.18,1798.55,1.84,0,a19712a1-e1c,activa,9515.06,11884.98,11252.31,4196.46,2,4,ddb8420b-c49,activa,2022-12-19,1269,3000,0,sdv-id-oeIbyx,2025-12-08 18:32:06,1,1,13378,0,2.64,PIN,2,40eea698-7a6f-48,95.169.171.108,"41.3874,2.1686",0
2650dfc5-f00,autónomo,57,ES,Normandía,2757,668.79,631.62,1.92,1,ac0fcb23-07c,activa,224.17,254.28,1528.43,9546.41,1,0,45dfcacf-28d,activa,2024-09-09,615,1000,0,sdv-id-srzAhm,2026-04-17 12:06:58,0,0,140590,0,323.3,huella,2,bbc26627-b2b4-43,86.195.180.98,"52.5200,13.4050",0
fbba4d32-81f,empresa,30,FR,Hesse,3645,155.5,48.82,5.93,0,e7e5177b-16a,activa,421.57,304.87,981.85,6098.83,2,1,04825c05-c7a,activa,2023-07-13,1069,1000,0,sdv-id-iJnRdT,2026-05-14 05:19:00,1,0,773743,0,918.89,firma,3,cab4b91d-8ad9-43,90.129.42.99,"41.3874,2.1686",0
4c5ae098-d1e,persona,46,FR,Sur,2260,1848.44,158.39,1.79,0,d004e841-9e6,activa,1656.81,1290.02,5342.47,256.15,1,3,c16c0860-ce8,activa,2025-06-10,354,2000,0,sdv-id-EQbkvk,2026-05-07 21:41:31,0,0,1299292,1,372.79,PIN,3,3b268022-4b25-46,87.148.90.29,"41.9028,12.4964",0
8e80359b-c84,persona,43,FR,Algarve,3351,542.38,96.52,2.66,1,46834d85-f26,activa,17849.17,20237.91,841.47,2436.22,2,1,4b626385-642,robada,2025-07-31,278,1000,0,sdv-id-BMfkKP,2026-01-23 09:42:19,1,0,3431924,0,36.71,3DS,1,ea3b1118-1c3c-42,86.224.141.44,"40.4168,-3.7038",0
88b93153-ad4,persona,54,ES,Berlín,2169,2334.58,1990.58,2.82,0,31bf740a-517,activa,9901.62,10369.19,16740.99,16595.65,9,3,c5786a1e-05c,activa,2021-10-06,1703,2000,0,sdv-id-ythDvv,2025-12-27 11:41:09,0,0,3361,5,843.48,PIN,2,ba6b9810-34e5-46,90.60.130.111,"39.4699,-0.3763",0
a725feed-e95,empresa,49,FR,Sur,185,232.5,850.41,1.25,0,787c9420-0f6,bloqueada,49.35,51.2,16766.74,5244.97,1,3,1ed2bee6-b89,activa,2023-05-01,1127,3000,0,sdv-id-VXSBQg,2026-04-17 07:19:01,0,1,2764733,5,17.94,PIN,1,64be7b33-88cc-4c,86.138.50.47,"48.8566,2.3522",0
6e63515e-f49,persona,42,ES,Este,2326,21.66,81.17,3.48,0,9b733bf5-ace,activa,1455.27,1885.52,363.11,2908.93,3,0,5eaa3579-1a7,activa,2025-05-24,372,1000,0,sdv-id-dRCwwX,2025-11-29 09:47:06,0,0,7057,0,2.64,firma,3,9a2f4460-c45a-46,86.230.113.12,"53.5511,9.9937",0
8662b6e7-5b1,empresa,27,DE,Lazio,2598,374.68,138.38,3.14,0,9a9fb0aa-46f,activa,1955.59,2439.12,9031.88,33766.58,3,2,9acfa252-455,activa,2022-11-09,1306,2000,0,sdv-id-VzoDus,2025-12-27 10:18:55,0,0,316533,1,415.61,huella,2,4936ed95-5ed6-44,86.3.76.28,"41.3874,2.1686",0
1baf9001-12c,empresa,46,DE,Este,1391,448.97,1287.41,1.59,1,88cde8d3-7a8,activa,5252.01,4315.47,41067.28,163.23,3,1,a18158f9-a50,activa,2026-02-02,108,1000,0,sdv-id-OzAgiQ,2026-03-19 08:18:01,0,0,35759,0,80.05,3DS,3,702fcf48-338f-4e,86.246.6.35,"40.4168,-3.7038",0
09c0a3f6-d61,persona,71,ES,Norte,546,697.2,568.99,0.67,0,e8470333-82a,activa,26.86,31.28,2339.46,11602.18,1,2,44b6046e-a8e,activa,2021-05-25,1822,500,0,sdv-id-lfgBVu,2026-03-11 00:14:32,0,1,72592,5,1190.54,PIN,3,dfd7e90c-fcf4-40,90.255.46.133,"40.8518,14.2681",0
72f83b2f-af9,empresa,20,PT,Normandía,1379,39.33,263.73,1.89,0,0da5a13d-ced,activa,1878.39,2021.21,28972.18,21.6,1,2,3acf323d-fd0,activa,2025-01-09,520,500,0,sdv-id-esnFNb,2026-02-02 05:08:41,1,0,14850,1,507.65,3DS,2,bb938285-a4b0-4a,86.253.212.8,"41.3874,2.1686",0
eab3c57a-59c,persona,83,ES,Berlín,1671,34.23,103.15,2.57,0,2368cb09-540,suspendida,209.05,170.86,5785.77,7190.83,4,2,a910cc18-8b0,activa,2024-07-29,667,2000,0,sdv-id-RzzYaU,2026-02-20 22:38:37,0,0,19530,1,3.19,huella,2,41ac3aae-6735-4a,95.247.52.146,"41.1579,-8.6291",0
62c4db0e-e6a,persona,42,ES,Normandía,3441,913.42,743.02,2.38,0,70bf1c53-781,activa,2553.86,2900.63,756.85,6891.83,1,1,04399f1b-1b7,robada,2025-09-26,251,1000,0,sdv-id-mXSFIB,2026-02-23 19:40:45,0,1,1902454,0,240.36,PIN,2,7f0f14e9-30dc-4d,86.198.108.127,"43.2965,5.3698",0
4d98040c-518,premium,58,FR,Hamburgo,2368,2199.09,563.17,5.02,0,dfcb0fb9-d54,activa,126.13,115.58,5151.23,138.87,4,1,a3407e4f-a35,activa,2024-04-10,816,500,2,sdv-id-CfBcOr,2025-11-25 08:17:17,0,1,37961,0,48.54,3DS,2,db59f6b1-f200-4f,86.243.107.200,"45.4642,9.1900",0
1dc32fbb-453,persona,81,ES,Bretaña,662,304.94,84.84,1.85,0,af97d2ab-1a1,activa,69.53,34.93,531.88,8357.35,0,1,e67d495e-b8c,activa,2022-12-18,1298,2000,0,sdv-id-croUbw,2025-12-23 23:18:36,1,0,5335766,1,653.1,PIN,2,7529132d-43c1-45,86.236.19.194,"41.9028,12.4964",0
0c748161-d8c,persona,45,ES,Este,782,1706.99,1023.15,0.66,0,de8b94e3-927,activa,1077.23,976.75,727.05,2691.32,0,1,1ca3eb1f-d90,extraviada,2025-08-22,271,2000,1,sdv-id-mAbGNb,2026-03-25 22:50:09,0,1,78150,3,237.29,firma,2,045dabde-a3ec-49,87.12.235.66,"39.4699,-0.3763",0
3efc96ee-ff1,persona,30,FR,Provence,220,1054.73,807.31,6.6,0,1beb9f80-963,suspendida,585.39,455.56,53563.52,20319.31,5,0,e84df364-7a9,extraviada,2023-12-15,854,2000,0,sdv-id-JRKMTU,2026-03-24 21:58:31,1,0,1638072,0,870.36,PIN,2,a9518569-41c9-43,86.220.163.246,"53.5511,9.9937",0
8fbd3dc0-f77,empresa,31,DE,Oeste,1584,1193.05,261.66,1.43,0,094eef76-442,activa,472.63,491.4,35.09,2539.13,4,3,c0aaa494-003,activa,2022-08-01,1395,1000,1,sdv-id-ViLlXJ,2025-12-28 17:58:03,0,0,146154,2,17.44,firma,1,b656612b-6697-41,87.161.36.16,"43.2965,5.3698",0
5b53e8fe-616,autónomo,72,FR,Oeste,1311,123.25,497.98,3.47,0,c6d80229-101,bloqueada,360.46,490.11,2475.73,9177.9,9,0,90d41433-025,bloqueada,2022-09-25,1366,1000,0,sdv-id-ikYSvP,2026-01-30 01:39:06,0,1,384022,3,23.99,PIN,3,327c4a96-92a1-4c,85.155.110.155,"41.3874,2.1686",0
cac41278-c60,persona,25,IT,Hesse,403,436.13,705.87,0.51,2,62517480-290,activa,3745.78,4411.69,14596.2,1221.16,0,2,7e100d19-935,activa,2025-09-01,262,1000,0,sdv-id-KCAqFO,2026-05-19 21:40:47,0,0,582436,1,396.1,3DS,3,78f39ca2-370e-46,86.173.45.103,"39.4699,-0.3763",0
88ec55af-e45,persona,50,DE,Centro,1539,49.1,760.81,1.59,0,3f3ea641-e26,activa,6473.56,5606.49,6621.73,22273.75,0,4,d188909a-2ea,activa,2021-09-25,1707,500,1,sdv-id-gqUppY,2026-05-15 13:04:10,0,1,12200890,0,173.72,3DS,2,2314ed36-e34b-49,90.116.131.128,"40.8518,14.2681",0
ab57a291-fe3,empresa,22,ES,Oeste,1312,308.5,442.16,1.17,0,39e6f19b-f62,activa,1018.22,1168.19,568.8,26475.98,0,5,c387b407-ffd,activa,2022-10-12,1339,500,0,sdv-id-EoLxDH,2026-01-17 00:40:46,0,0,9407908,1,1873.02,3DS,2,38709ac2-bc65-4e,86.146.26.135,"48.1351,11.5820",0
400c205d-4b7,premium,26,IT,Lombardía,907,53.97,223.78,2.23,0,aa64a9ea-3d7,activa,1225.45,1965.23,89.11,17129.01,3,2,984839c7-020,activa,2023-05-02,1101,1000,0,sdv-id-JAFOeX,2026-04-01 13:12:27,0,1,5688640,0,46.41,PIN,2,e1064068-a455-41,90.233.181.222,"38.7223,-9.1393",0
398d5798-957,empresa,66,ES,Centro,2536,367.59,1214.45,7.05,0,e5107939-aca,activa,514.14,1014.96,97.98,29163.02,2,0,f0f703b1-677,activa,2023-08-15,1012,1000,0,sdv-id-dDVyEc,2026-02-28 03:53:45,0,0,10929,1,407.46,firma,2,335972c7-05ec-48,86.252.106.22,"40.4168,-3.7038",0
67d14a74-620,persona,31,ES,Centro,2117,552.47,447.23,2.54,0,897418df-f43,activa,347.69,157.16,1682.9,5075.88,0,0,604dae2d-150,activa,2024-06-27,709,500,0,sdv-id-YHHoGI,2026-01-08 07:00:22,0,1,275496,4,1.8,PIN,2,f43d87ce-a443-44,86.70.98.252,"37.3891,-5.9845",0
ff2fd0c1-529,autónomo,32,ES,Normandía,1035,344.5,341.81,3.01,0,f2648b73-4f9,activa,10.36,14.29,195.22,16.61,3,3,325da550-350,activa,2023-02-04,1241,1000,1,sdv-id-njUlHg,2025-11-24 22:07:55,1,0,2804,1,104.41,huella,2,96829ceb-7a08-43,86.212.110.68,"39.4699,-0.3763",0
9b56b42c-b60,persona,54,ES,Centro,2968,1007.89,301.85,6.45,0,e9674c5f-297,activa,1054.15,1079.8,21112.28,18735.32,3,1,76a3de7e-228,bloqueada,2025-11-26,171,1000,0,sdv-id-dCiBys,2025-12-17 15:44:33,1,1,1643,1,7.37,huella,2,777582e1-4a12-47,90.239.238.245,"43.2965,5.3698",0
8c9b739e-6f3,autónomo,83,ES,Centro,2982,837.76,518.78,11.28,0,0a1cdc0f-6a8,suspendida,223.4,289.86,33.43,5736.32,4,1,dceb5d43-aaf,activa,2021-07-10,1778,2000,0,sdv-id-HCrHyE,2026-04-16 08:03:48,1,0,13863699,6,2183.95,3DS,2,2f67d8d9-c323-43,85.142.208.91,"37.3891,-5.9845",1
50156c94-080,persona,33,ES,Sur,2356,776.34,205.61,3.94,0,6a733300-30b,activa,514.59,642.21,12710.65,7343.72,1,0,0927ceb9-c22,activa,2024-06-26,717,1000,1,sdv-id-qPVbFJ,2026-03-14 11:53:25,0,1,96,5,110.01,huella,1,374be674-89ff-4e,86.164.127.104,"40.4168,-3.7038",0
36e178ec-2d1,persona,45,IT,Oeste,1988,496.47,36.09,1.93,0,409d6fa0-e32,activa,1563.45,1733.03,13464.19,8831.32,1,6,5229ed28-b47,activa,2022-12-18,1267,2000,0,sdv-id-BIZbOU,2026-04-11 11:39:22,0,1,275577,2,463.91,PIN,2,37b848ad-de7e-4d,86.27.155.154,"43.2965,5.3698",1
35a3cd94-2fa,premium,64,ES,Provence,1614,694.74,814.09,1.19,1,bed6924b-e98,activa,11659.17,11012.88,18640.99,9693.34,0,0,801d51ec-d7e,bloqueada,2022-08-15,1384,1000,0,sdv-id-kwiPEb,2026-04-14 20:59:57,0,0,1107162,7,246.0,PIN,2,4441be14-d754-49,90.73.51.101,"40.4168,-3.7038",0
af4d182d-b28,persona,64,DE,Hamburgo,2944,146.21,261.44,1.49,0,5f6011a0-8c1,activa,554.09,380.41,1400.66,32238.42,5,4,9aac90d2-01b,activa,2026-03-23,58,2000,1,sdv-id-EZKheK,2026-04-29 20:59:11,1,1,769086,0,180.15,PIN,1,655bc328-3388-48,87.255.92.145,"40.4168,-3.7038",0
afede0a6-86a,persona,65,ES,Norte,1480,2088.2,461.64,3.99,0,8dff68bf-47d,activa,24.62,45.72,280.05,34347.42,1,0,814304fc-cfb,activa,2025-03-16,426,1000,0,sdv-id-RZExMi,2026-02-12 12:08:47,0,0,12211776,1,230.5,3DS,2,c08f5d75-37fb-44,87.124.165.118,"39.4699,-0.3763",0
bd8ec09f-de2,persona,68,ES,Hesse,2582,347.74,319.32,1.76,0,5fe7d1bd-471,activa,61.66,49.45,3235.75,1858.89,1,2,93191007-482,activa,2024-12-29,515,1000,0,sdv-id-YEYHio,2026-05-18 06:22:52,1,1,13939687,3,113.54,contactless,1,5dd79756-932a-47,86.142.235.250,"40.8518,14.2681",0
2ebcdbdb-8bd,autónomo,28,FR,Centro,2,814.53,15.8,8.81,0,a1e8829c-234,activa,1466.41,1634.14,1197.02,7580.81,3,3,e8618f6a-3f0,activa,2026-02-08,93,500,1,sdv-id-PzUrTn,2026-05-21 16:20:23,1,1,925392,2,150.12,3DS,1,d733f4ff-4075-40,90.128.142.60,"52.5200,13.4050",0
8f957f15-4f3,persona,25,DE,Île-de-France,2222,44.02,340.83,2.71,0,155b682e-e3d,activa,6513.83,6436.22,3807.77,238.8,2,3,37eb1884-d79,extraviada,2023-12-29,883,1000,0,sdv-id-gWnBYW,2026-02-20 08:25:12,0,0,6331,2,1018.08,3DS,1,79e7e23f-c6ae-4f,90.204.250.239,"37.3891,-5.9845",0
fa3a24de-ce3,persona,29,PT,Bretaña,1982,1377.36,1165.8,1.09,1,0626f4a7-e10,bloqueada,1578.05,2078.33,21784.2,7402.39,1,4,fc76b488-652,caducada,2024-08-17,642,500,0,sdv-id-QvwzSW,2026-05-20 16:10:49,1,1,9575117,0,155.23,PIN,2,08e84b5d-922b-46,87.229.168.156,"40.4168,-3.7038",1
e912e381-6f2,autónomo,72,ES,Norte,1348,907.39,754.14,4.79,0,7969d187-51b,activa,834.61,622.36,17622.76,431.95,4,1,9e8b5c80-12b,activa,2023-01-21,1211,1000,0,sdv-id-JnRGSo,2026-03-07 12:05:02,1,1,7045119,3,116.56,PIN,2,c3787508-6ded-48,86.159.16.140,"40.4168,-3.7038",0
70b0309d-c9a,autónomo,21,FR,Este,1545,1923.02,549.45,0.65,0,89df2247-119,activa,1200.87,824.15,768.36,9283.25,2,2,0ac00966-46d,activa,2021-12-29,1605,2000,0,sdv-id-swlUrq,2026-03-30 22:16:43,0,1,20410,0,167.47,PIN,3,a2633d46-bac6-4a,95.103.134.212,"39.4699,-0.3763",0
93112f8e-f4d,persona,65,ES,Île-de-France,704,1251.63,662.84,1.46,0,31449ae5-de9,activa,168.3,296.73,15087.22,8633.54,3,3,4250aecf-15f,activa,2024-11-27,507,1000,0,sdv-id-iKJsrZ,2025-12-12 00:22:41,0,0,795720,0,860.85,firma,1,45f9d590-db1c-4c,90.226.143.34,"37.3891,-5.9845",0
f34b35b5-db7,persona,20,ES,Oeste,398,472.25,1529.1,5.83,2,9f69d813-c4d,activa,3599.44,3198.18,622.61,7416.21,5,0,4dae12f4-078,robada,2025-01-04,489,3000,0,sdv-id-faUCHB,2026-05-08 17:50:39,0,1,130686,0,593.38,PIN,2,a576997c-0849-48,85.101.234.150,"38.7223,-9.1393",0
06f9a1d1-0e4,empresa,22,IT,Toscana,3111,101.39,979.91,4.32,0,1c6755e4-686,bloqueada,2288.9,3201.98,1228.83,16182.51,0,2,b56fd7e2-78f,extraviada,2022-03-30,1531,3000,0,sdv-id-VYzyyX,2025-12-06 09:06:59,0,0,24278,3,328.91,PIN,3,3b471ecb-85c4-48,86.164.11.189,"52.5200,13.4050",0
330d99db-917,empresa,34,DE,Norte,1172,56.15,593.72,3.82,0,69bc47ef-14a,cerrada,7159.68,7579.86,4589.1,12189.37,4,1,cec506b2-da6,activa,2025-06-25,361,2000,1,sdv-id-dvGeZV,2025-12-24 09:06:52,0,0,510466,0,143.71,PIN,2,e1b61be5-a023-41,90.103.71.93,"48.8566,2.3522",0
2cba28f9-09d,persona,65,FR,Île-de-France,2763,849.61,1277.96,10.79,0,6bcc8970-a24,activa,5.83,6.9,11220.75,3365.22,6,3,97ec3075-0a2,activa,2025-08-09,256,500,0,sdv-id-dLBYZD,2026-01-08 11:23:59,0,1,2836863,1,42.49,PIN,2,132eedaa-4f66-40,86.145.53.44,"48.8566,2.3522",0
eed24786-a9a,persona,49,PT,Campania,3302,516.88,22.14,1.08,0,d8b97009-12d,suspendida,280.07,166.32,16345.45,17654.14,4,5,79d789ee-780,activa,2025-02-07,450,2000,1,sdv-id-PpSSgS,2026-01-24 15:01:52,0,1,1312,0,112.01,firma,3,46d3f298-d78e-4e,86.96.25.149,"40.8518,14.2681",0
b43cf9eb-c48,autónomo,51,ES,Norte,1561,883.94,382.47,1.5,0,c8d2d109-d33,bloqueada,2622.55,3606.25,25.7,17554.72,7,0,ad57a98e-735,caducada,2023-05-13,1125,3000,0,sdv-id-quOSKx,2026-02-20 05:06:58,1,0,136495,10,9.35,contactless,2,00fb3aaa-f7a3-48,86.90.217.86,"40.4168,-3.7038",0
9305b909-7dc,autónomo,52,FR,Norte,3591,32.58,84.76,6.53,1,56378c98-e1b,activa,7922.0,8798.6,14593.69,40890.73,3,1,24efe958-00e,activa,2022-07-04,1417,1000,0,sdv-id-TZRiGh,2025-12-27 10:33:41,1,1,95,1,2309.06,PIN,2,704789fe-3a24-4d,90.235.94.154,"53.5511,9.9937",0
7c6f094a-e61,autónomo,80,ES,Île-de-France,3491,1086.59,862.74,3.41,1,ff01d0be-f29,activa,3442.62,3544.63,7085.68,761.87,2,1,0f0f10cd-601,activa,2023-03-16,1159,2000,0,sdv-id-KuQbyx,2026-03-11 09:18:15,1,0,1589599,1,1097.69,3DS,1,308c13e8-936c-45,86.124.132.27,"37.3891,-5.9845",0
6f7e4857-b2b,premium,39,DE,Norte,244,2176.47,218.61,3.01,0,1f45344e-1cd,activa,131.29,187.75,3009.25,351.25,1,2,00388370-a02,activa,2023-07-18,1066,2000,1,sdv-id-leZzSx,2026-02-07 08:57:43,0,0,38066,2,457.11,huella,2,db68b34b-6584-42,86.41.217.12,"39.4699,-0.3763",0
5de60a2e-7ff,premium,49,ES,Oeste,2189,60.54,744.35,1.2,0,a289c262-e73,activa,3340.33,4235.39,995.9,4697.72,3,2,5d24f63c-ed4,activa,2024-01-10,886,2000,0,sdv-id-eJpuDw,2026-01-25 03:18:12,0,0,1674,0,1145.69,firma,1,0a36c875-9540-4b,86.65.73.85,"39.4699,-0.3763",0
5769e8a2-4b7,autónomo,19,DE,Campania,180,139.92,68.59,1.34,0,4f56f02f-42c,activa,13034.88,14226.89,13736.42,9983.7,8,1,1c02de13-05d,activa,2026-05-01,18,500,0,sdv-id-nYJqoN,2026-02-12 19:51:27,0,0,8389573,1,196.64,PIN,1,10faf9d7-3a0a-40,87.168.117.200,"41.3874,2.1686",0
067aff26-3c4,empresa,79,ES,Norte,730,73.1,34.49,0.84,0,570c43c3-984,activa,78.11,90.66,1540.94,39752.83,1,0,f43ca93b-9d0,activa,2022-07-28,1433,2000,0,sdv-id-hskUeh,2026-01-23 21:32:58,0,0,1313578,0,12.41,PIN,2,9ac80d16-8271-42,90.171.23.180,"39.4699,-0.3763",1
07b90c1b-c49,empresa,75,ES,Bretaña,108,988.58,746.67,3.29,0,5f6fe130-43d,cerrada,3540.58,4130.86,16442.09,6523.52,6,0,93b7f59c-f3d,activa,2025-10-22,222,3000,0,sdv-id-JyUDWn,2025-12-02 18:31:37,1,0,16,1,239.74,PIN,2,97daeaae-5d6d-40,85.57.138.128,"52.5200,13.4050",0
75216543-5b9,persona,65,ES,Norte,3163,252.86,565.62,2.08,0,0be52596-aa2,activa,13139.95,13350.03,6982.76,11196.28,1,2,8c37ce6a-015,activa,2023-09-21,966,2000,0,sdv-id-nWlipt,2025-11-25 19:41:23,0,1,0,0,1316.09,PIN,2,c6d32346-3f1a-4d,86.232.209.242,"48.8566,2.3522",0
6c40b4d7-fca,autónomo,42,ES,Oeste,205,545.14,112.85,0.53,0,a8bbfd95-b1e,activa,832.57,443.24,4760.0,605.57,2,2,75c15c61-0e5,activa,2022-09-23,1344,2000,0,sdv-id-lMOEVk,2025-12-23 08:25:15,0,0,331812,3,109.97,contactless,2,462a5b4f-329c-45,90.143.122.222,"45.4642,9.1900",0
1cf8077c-4b6,premium,53,ES,Oeste,2997,1203.8,118.26,0.89,0,2bbb3a13-b1f,activa,762.7,1039.05,152.09,1686.96,2,2,9abac056-5ef,activa,2026-03-06,76,1000,0,sdv-id-LslZKL,2025-11-28 18:26:05,1,0,103333,2,142.44,3DS,3,06f256b0-5da9-48,86.11.58.144,"39.4699,-0.3763",0
11ae8584-167,premium,33,DE,Lombardía,715,1185.99,35.1,8.97,0,db28a76c-450,activa,2526.71,2183.7,151.36,1019.94,2,1,4fda3d1e-a8a,activa,2022-06-10,1476,1000,0,sdv-id-jwmAcQ,2026-05-11 11:49:53,0,1,421098,2,821.06,huella,2,abea96ce-6c34-4e,86.199.54.58,"39.4699,-0.3763",0
a6955085-0d5,persona,27,IT,Norte,1394,360.99,639.32,0.82,0,32ce3a63-1ba,activa,174.74,280.56,7394.58,1107.35,1,0,b210452c-826,activa,2021-11-18,1651,3000,0,sdv-id-huzdXH,2026-04-22 11:20:35,0,1,87130,2,1480.53,contactless,1,80cd5683-8b8a-4f,86.233.213.208,"48.1351,11.5820",0
fd0379b9-702,premium,56,ES,Hesse,3567,36.6,1139.5,4.95,1,edc0d6fa-1e7,activa,1502.43,2407.12,11266.93,442.67,0,2,df8b32dc-1f3,activa,2022-11-18,1328,500,0,sdv-id-wlokwZ,2026-04-12 09:48:03,0,0,2879460,0,0.71,PIN,1,cab4b91d-8ad9-43,86.154.137.102,"39.4699,-0.3763",0
b873c944-6ec,premium,67,FR,Provence,116,3712.66,258.56,2.98,0,b57af041-09d,activa,6462.71,7680.32,7497.71,40114.41,3,2,1301fec3-3dc,activa,2024-09-15,612,2000,0,sdv-id-flFxwm,2026-01-06 01:10:22,1,0,0,0,776.71,PIN,3,923a15a2-b73e-40,86.157.106.137,"41.3874,2.1686",0
27cc1d98-983,persona,33,FR,Oeste,1827,211.92,631.42,0.74,1,266cd448-889,activa,2432.85,2860.94,5054.7,5579.3,1,2,983e94f8-c54,activa,2024-09-27,560,1000,0,sdv-id-huhhcq,2026-02-19 19:53:45,1,1,12773,0,299.41,contactless,1,c6b0e56a-cc49-42,86.152.204.24,"43.2965,5.3698",0
fa93fb44-e45,persona,28,ES,Sur,581,912.69,637.11,3.35,0,bf24eb57-8d8,activa,56.9,26.73,7252.32,6885.11,0,1,81812f34-08d,activa,2025-03-22,431,500,0,sdv-id-PpvmHN,2026-02-25 13:24:56,1,1,95636,0,886.71,3DS,2,213a90d2-bab8-4b,90.50.203.29,"37.3891,-5.9845",0
40271257-2f5,persona,23,IT,Berlín,1628,171.42,227.75,1.21,1,cbfe0522-334,activa,143.62,184.86,23157.93,74.85,1,0,fbbb4685-5d9,activa,2021-12-21,1625,2000,0,sdv-id-PjeZda,2025-12-26 08:08:40,0,0,6246036,0,112.19,3DS,2,2e8763fc-d726-44,86.121.215.44,"41.9028,12.4964",0
493cf962-7ae,empresa,43,PT,Sur,2739,194.49,372.9,11.77,1,f3965628-d44,activa,237.78,290.69,408.86,9529.51,1,2,0d34fa6b-555,caducada,2022-12-05,1245,2000,1,sdv-id-vtMssf,2026-05-08 20:32:05,0,1,145477,0,765.23,3DS,1,1b6ce16e-e2fe-4e,95.38.91.116,"40.4168,-3.7038",0
6a96f2a5-283,empresa,36,DE,Provence,3521,695.83,289.06,1.21,0,95dc4e6b-edf,activa,133.43,205.62,27806.56,4359.99,2,5,5591db90-1fe,activa,2022-01-25,1595,1000,0,sdv-id-bgbrCN,2026-03-09 18:13:58,0,0,734854,2,412.35,PIN,1,cd25211d-5efd-40,90.15.87.161,"37.3891,-5.9845",0
7bb1d0d9-07a,persona,53,ES,Bretaña,1489,1110.7,589.21,1.61,0,cfe933db-52e,bloqueada,696.13,490.43,1974.27,5675.24,0,0,abb6c2bb-ff7,activa,2021-07-24,1770,1000,0,sdv-id-NdCDex,2025-12-21 21:34:44,1,0,6164,2,12.86,PIN,2,9eb0eb53-3459-41,90.191.177.151,"52.5200,13.4050",1
fdec9704-15f,persona,62,ES,Oeste,1878,74.17,4.44,3.48,1,2dda2698-c49,activa,8559.13,7968.34,7951.92,6907.73,2,1,9d90020f-1d8,activa,2024-10-18,629,2000,0,sdv-id-dFpzus,2026-05-14 20:39:36,0,0,300389,2,165.75,PIN,1,7dff232e-1315-4e,86.15.49.84,"41.3874,2.1686",0
25f3feb5-6a3,persona,61,ES,Lombardía,2988,1235.2,79.77,1.59,0,254e0df6-9d4,cerrada,2840.42,3550.47,1925.35,37481.46,3,2,3fe3537e-990,activa,2025-07-07,307,500,1,sdv-id-ahRkpB,2026-01-21 02:41:10,0,0,958355,1,59.84,contactless,2,35249581-bf28-42,90.32.185.23,"40.4168,-3.7038",0
d14b9d68-103,empresa,46,IT,Norte,260,976.28,616.97,1.71,0,6e308513-964,activa,182.72,155.75,8132.56,866.02,1,1,6f1e287b-a89,robada,2026-02-07,106,500,0,sdv-id-caHbKU,2025-11-24 11:47:01,1,0,2000283,4,47.19,huella,2,a4a5ed85-335e-4e,87.91.165.174,"40.4168,-3.7038",0
220fee9e-e8f,empresa,47,DE,Normandía,2860,111.52,274.46,1.13,0,4e23fea7-716,activa,64.5,94.92,13736.77,409.81,0,2,3765b76c-411,extraviada,2024-09-29,592,1000,1,sdv-id-nWnDzZ,2026-02-25 10:52:52,0,0,17,3,42.05,3DS,1,aa710c6b-2fed-42,86.122.155.195,"40.4168,-3.7038",0
5c6c499b-e99,persona,62,ES,Lazio,1469,375.03,80.19,3.59,1,5ed63861-894,activa,3954.43,4663.48,8934.26,3907.37,2,2,c17191c8-820,activa,2024-11-25,552,2000,1,sdv-id-jqzojD,2026-04-20 14:23:54,0,0,789182,2,47.41,huella,1,711ce9a0-f6e6-4c,86.255.247.14,"37.3891,-5.9845",0
2b4eae5a-f20,persona,34,DE,Este,1136,435.71,473.77,3.58,0,014b2b5d-e28,activa,18515.48,16880.52,2863.14,4836.67,0,2,fd630d96-0bd,activa,2025-07-22,337,500,0,sdv-id-bQueZE,2025-12-19 20:34:09,0,0,567154,0,495.48,PIN,2,86533d3d-3c16-4c,90.116.136.75,"37.3891,-5.9845",0
5adb8bc7-2cb,premium,29,PT,Centro,2047,187.16,29.51,2.87,1,35a20e63-181,activa,5.84,6.9,22354.36,387.07,2,2,8bf6ebee-cd9,activa,2022-07-02,1420,2000,0,sdv-id-JjZked,2025-12-07 00:40:07,1,0,8168,0,2002.05,firma,2,19678f67-20b7-4e,86.216.207.143,"37.3891,-5.9845",0
1ce06a1e-694,autónomo,27,FR,Berlín,3186,1390.99,655.3,4.08,0,1eff24e2-ac4,activa,587.58,509.44,2908.47,900.76,8,0,0094dc3e-b00,activa,2021-08-16,1746,500,0,sdv-id-gVwMuK,2026-01-26 06:26:08,0,0,215349,0,640.68,3DS,3,656a04e5-4be1-46,95.122.64.99,"45.4642,9.1900",0
